published_date,timestamp,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-07-09,2024-07-09 15:00:00,1126.1,1126.1,1112.0,1126.1,0.0,20.0,22320.5,0
2024-07-10,2024-07-10 11:00:00,1110.0,1129.0,1110.0,1119.5,0.86,48.0,54092.0,1
2024-07-10,2024-07-10 12:00:00,1119.5,1129.0,1119.5,1129.0,0.85,48.0,54092.0,1
2024-07-10,2024-07-10 13:00:00,1129.0,1138.5,1129.0,1138.5,0.84,48.0,54092.0,1
2024-07-10,2024-07-10 14:00:00,1138.5,1148.0,1138.5,1148.0,0.83,48.0,54092.0,1
2024-07-10,2024-07-10 15:00:00,1148.0,1148.0,1110.0,1148.0,0.0,48.0,54092.0,0
2024-07-14,2024-07-14 11:00:00,1155.0,1155.0,1155.0,1155.0,0.0,2.0,2310.0,0
2024-07-14,2024-07-14 12:00:00,1155.0,1155.0,1155.0,1155.0,0.0,2.0,2310.0,0
2024-07-14,2024-07-14 13:00:00,1155.0,1155.0,1155.0,1155.0,0.0,2.0,2310.0,0
2024-07-14,2024-07-14 14:00:00,1155.0,1155.0,1155.0,1155.0,0.0,2.0,2310.0,0
2024-07-14,2024-07-14 15:00:00,1155.0,1155.0,1155.0,1155.0,0.0,2.0,2310.0,0
2024-07-15,2024-07-15 11:00:00,1201.5,1213.5,1201.5,1207.5,0.5,7.0,8453.8,1
2024-07-15,2024-07-15 12:00:00,1207.5,1213.5,1207.5,1213.5,0.5,7.0,8453.8,1
2024-07-15,2024-07-15 13:00:00,1213.5,1219.5,1213.5,1219.5,0.49,7.0,8453.8,1
2024-07-15,2024-07-15 14:00:00,1219.5,1225.5,1219.5,1225.5,0.49,7.0,8453.8,1
2024-07-15,2024-07-15 15:00:00,1225.5,1225.5,1201.5,1225.5,0.0,7.0,8453.8,0
2024-07-16,2024-07-16 11:00:00,1200.0,1200.0,1151.5,1175.75,-2.02,199.0,223040.1,-1
2024-07-16,2024-07-16 12:00:00,1175.75,1175.75,1151.5,1151.5,-2.06,199.0,223040.1,-1
2024-07-16,2024-07-16 13:00:00,1151.5,1151.5,1127.25,1127.25,-2.11,199.0,223040.1,-1
2024-07-16,2024-07-16 14:00:00,1127.25,1127.25,1103.0,1103.0,-2.15,199.0,223040.1,-1
2024-07-16,2024-07-16 15:00:00,1103.0,1200.0,1103.0,1103.0,0.0,199.0,223040.1,0
2024-07-23,2024-07-23 11:00:00,1100.0,1100.0,1093.0,1096.5,-0.32,202.0,221250.5,-1
2024-07-23,2024-07-23 12:00:00,1096.5,1096.5,1093.0,1093.0,-0.32,202.0,221250.5,-1
